Price,Area,Location,bhk,Lift,Parking,price_per_sqft
9500000,600,Borivali West,1,1,0,15833.333333333334
11000000,592,Borivali West,1,1,0,18581.08108108108
6900000,446,Borivali West,1,0,0,15470.852017937219
6900000,446,Borivali West,1,1,0,15470.852017937219
11000000,625,Borivali West,1,0,0,17600.0
12500000,800,Borivali West,2,1,1,15625.0
8000000,500,Borivali West,1,1,0,16000.0
6200000,425,Borivali West,1,0,0,14588.235294117647
14200000,900,Borivali West,2,1,0,15777.777777777777
16200000,975,Borivali West,2,0,0,16615.384615384617
9100000,585,Borivali West,1,0,0,15555.555555555555
10000000,575,Borivali West,1,1,0,17391.304347826088
9800000,610,Borivali West,1,0,0,16065.573770491803
8750000,540,Borivali West,1,0,0,16203.703703703704
10000000,590,Borivali West,1,1,0,16949.15254237288
13500000,800,Borivali West,2,1,0,16875.0
9500000,650,Borivali West,1,1,0,14615.384615384615
16800000,1050,Borivali West,2,0,0,16000.0
25000000,1600,Borivali West,3,1,0,15625.0
10000000,650,Borivali West,1,1,0,15384.615384615385
14000000,800,Borivali West,2,1,0,17500.0
13500000,850,Borivali West,2,1,0,15882.35294117647
14000000,750,Borivali West,2,0,0,18666.666666666668
9000000,610,Borivali West,1,1,0,14754.098360655738
22500000,1300,Borivali West,3,1,0,17307.69230769231
14000000,960,Borivali West,2,1,0,14583.333333333334
22500000,1100,Borivali West,3,0,0,20454.545454545456
19000000,1140,Borivali West,3,1,0,16666.666666666668
26000000,1500,Borivali West,3,1,0,17333.333333333332
9600000,650,Borivali West,1,1,0,14769.23076923077
20000000,980,Borivali West,1,1,0,20408.163265306124
9000000,580,Borivali West,1,1,0,15517.241379310344
17500000,1122,Borivali West,1,1,0,15597.147950089127
18500000,1150,Borivali West,3,0,0,16086.95652173913
47500000,2400,Borivali West,4,1,0,19791.666666666668
16700000,1150,Borivali West,2,1,1,14521.739130434782
9600000,580,Borivali West,1,0,0,16551.724137931036
9600000,580,Borivali West,1,1,0,16551.724137931036
15600000,732,Borivali West,2,1,1,21311.475409836065
8400000,515,Borivali West,1,1,0,16310.679611650485
13700000,775,Borivali West,2,1,0,17677.41935483871
16700000,770,Borivali West,2,1,1,21688.31168831169
11500000,650,Borivali West,1,1,0,17692.30769230769
10800000,550,Borivali West,1,1,0,19636.363636363636
8900000,600,Borivali West,1,1,0,14833.333333333334
40000000,2250,Borivali West,4,1,1,17777.777777777777
18500000,1200,Borivali West,2,0,0,15416.666666666666
8500000,525,Borivali West,1,0,0,16190.47619047619
9500000,600,Borivali West,1,0,0,15833.333333333334
13000000,900,Borivali West,2,1,0,14444.444444444445
9500000,600,Borivali West,1,1,0,15833.333333333334
18500000,1100,Borivali West,2,1,0,16818.18181818182
9499000,580,Borivali West,1,1,0,16377.586206896553
11000000,580,Borivali West,1,1,0,18965.51724137931
17000000,900,Borivali West,2,1,0,18888.88888888889
25000000,1250,Borivali West,3,1,0,20000.0
20000000,925,Borivali West,2,1,0,21621.62162162162
11500000,575,Borivali West,1,1,0,20000.0
5300000,325,Borivali West,1,1,0,16307.692307692309
9700000,560,Borivali West,1,1,0,17321.428571428572
9500000,450,Borivali West,1,0,0,21111.11111111111
9500000,450,Borivali West,1,1,0,21111.11111111111
19200000,1150,Borivali West,2,1,0,16695.652173913044
6500000,380,Borivali West,1,0,0,17105.263157894737
7500000,435,Borivali West,1,0,0,17241.379310344826
11500000,585,Borivali West,1,1,1,19658.119658119656
25000000,1250,Borivali West,3,0,0,20000.0
150000000,2305,Breach Candy,4,1,1,65075.92190889371
20000000,1500,CBD Belapur East,3,1,1,13333.333333333334
19500000,1400,CBD Belapur East,3,1,1,13928.57142857143
11500000,960,CBD Belapur East,2,0,0,11979.166666666666
50100000,2800,Central Avenue,4,1,1,17892.85714285714
50100000,2800,Central Avenue,4,0,1,17892.85714285714
28500000,1735,Central Avenue,3,1,1,16426.51296829971
50100000,2800,Central Avenue,4,0,1,17892.85714285714
19000000,764,Charkop,2,1,1,24869.109947643978
33700000,1600,Chembur,3,0,1,21062.5
10700000,715,Chembur,1,0,1,14965.034965034965
15000000,1016,Chembur,2,0,1,14763.779527559054
18500000,1000,Chembur,2,0,1,18500.0
17600000,1100,Chembur,2,0,1,16000.0
19600000,1250,Chembur,2,1,1,15680.0
21500000,1200,Chembur,2,1,1,17916.666666666668
14500000,989,Chembur,2,1,1,14661.274014155713
15000000,800,Chembur,2,1,1,18750.0
13000000,650,Chembur,1,1,1,20000.0
37000000,2300,Chembur,3,1,1,16086.95652173913
19900000,1100,Chembur,2,1,1,18090.909090909092
15000000,1016,Chembur,2,1,1,14763.779527559054
31000000,1550,Chembur,3,1,1,20000.0
11000000,585,Chembur,1,1,1,18803.418803418805
12200000,632,Chembur,1,1,1,19303.79746835443
17500000,1050,Chembur,2,1,1,16666.666666666668
20500000,1060,Chembur,2,1,1,19339.622641509435
32599999,1600,Chembur,3,1,1,20374.999375
18900000,1091,Chembur,2,1,1,17323.556370302475
9500000,585,Chembur,1,1,1,16239.31623931624
9200000,620,Chembur,1,1,1,14838.709677419354
11200000,725,Chembur,1,1,1,15448.275862068966
16200000,1050,Chembur,2,0,1,15428.57142857143
12900000,666,Chembur,1,0,1,19369.369369369368
11500000,600,Chembur,1,0,1,19166.666666666668
18500000,1000,Chembur,2,0,1,18500.0
17500000,1070,Chembur,2,0,1,16355.140186915887
10200000,695,Chembur,1,0,1,14676.258992805755
12500000,765,Chembur,1,1,1,16339.869281045752
14000000,775,Chembur,1,1,1,18064.516129032258
20200000,1252,Chembur,2,1,1,16134.185303514378
11200000,700,Chembur,1,0,1,16000.0
12000000,617,Chembur,1,1,1,19448.94651539708
15000000,800,Chembur,2,0,0,18750.0
11000000,600,Chembur,1,1,1,18333.333333333332
12000000,600,Chembur,1,1,1,20000.0
12000000,600,Chembur,1,0,1,20000.0
9700000,575,Chembur,1,1,1,16869.565217391304
8000000,510,Chembur,1,1,0,15686.274509803921
11500000,650,Chembur,1,1,0,17692.30769230769
11000000,650,Chembur,1,1,0,16923.076923076922
17500000,1000,Chembur,2,1,1,17500.0
27500000,1400,Chembur,3,1,1,19642.85714285714
19600000,1010,Chembur,2,1,0,19405.940594059404
13000000,650,Chembur,1,0,0,20000.0
8000000,520,Chembur,1,1,0,15384.615384615385
17000000,1050,Chembur,2,1,1,16190.47619047619
16500000,1050,Chembur,3,1,0,15714.285714285714
16000000,1039,Chembur,2,0,0,15399.422521655439
27500000,1270,Chembur,3,1,1,21653.543307086613
23000000,1250,Chembur,3,1,0,18400.0
17500000,1020,Chembur,2,1,1,17156.86274509804
17500000,1020,Chembur,2,1,1,17156.86274509804
17000000,1000,Chembur,2,1,1,17000.0
10500000,650,Chembur,1,1,0,16153.846153846154
6990000,450,Chembur,1,1,0,15533.333333333334
9000000,550,Chembur,1,1,1,16363.636363636364
19200000,1278,Chembur,2,1,1,15023.474178403756
26800000,1787,Chembur,3,1,1,14997.202014549524
22400000,1496,Chembur,2,1,1,14973.262032085562
20000000,1000,Chembur,2,1,0,20000.0
20000000,1200,Chembur,2,1,0,16666.666666666668
21100000,1050,Chembur,2,1,0,20095.238095238095
9499000,499,Chembur,1,1,1,19036.072144288577
16900000,904,Chembur,2,1,1,18694.690265486726
14500000,696,Chembur,2,1,1,20833.333333333332
9600000,503,Chembur,2,1,1,19085.48707753479
9400000,495,Chembur,1,1,1,18989.89898989899
9200000,473,Chembur,1,1,1,19450.317124735728
9700000,506,Chembur,2,1,1,19169.9604743083
14600000,698,Chembur,2,1,1,20916.905444126074
21400000,1090,Chembur,2,1,1,19633.02752293578
14500000,649,Chembur,2,0,0,22342.06471494607
16800000,800,Chembur,2,0,0,21000.0
13500000,750,Chembur,1,1,0,18000.0
27000000,1500,Chembur,3,1,1,18000.0
21500000,1100,Chembur,2,1,0,19545.454545454544
16800000,800,Chembur,2,1,0,21000.0
14000000,700,Chembur,2,1,0,20000.0
25500000,1200,Chembur,2,1,0,21250.0
15300000,850,Chembur,2,1,0,18000.0
17000000,776,Chembur,2,1,1,21907.21649484536
9000000,600,Chembur,1,0,0,15000.0
17000000,1020,Chembur,1,1,1,16666.666666666668
9200000,600,Chembur,1,1,0,15333.333333333334
19500000,1278,Chembur,2,1,1,15258.215962441314
19100000,1278,Chembur,2,1,1,14945.226917057904
12700000,585,Chembur East,1,1,1,21709.40170940171
32100000,1550,Chembur East,3,1,1,20709.677419354837
18200000,1050,Chembur East,2,1,1,17333.333333333332
24500000,1120,Chembur East,2,1,1,21875.0
19000000,1150,Chembur East,2,1,1,16521.739130434784
12000000,675,Chembur East,1,1,1,17777.777777777777
10700000,675,Chembur East,1,1,1,15851.851851851852
29000000,1350,Chembur East,3,1,1,21481.48148148148
40000000,1850,Chembur East,3,1,1,21621.62162162162
22200000,1270,Chembur East,2,1,1,17480.314960629923
19500000,1073,Chembur East,2,1,1,18173.345759552656
85000000,2350,Dadar East,4,1,1,36170.21276595745
32500000,980,Dadar West,2,1,1,33163.26530612245
60000000,1836,Dadar West,3,1,1,32679.738562091505
18000000,1069,Dahisar,2,0,1,16838.166510757717
15000000,686,Dahisar,2,0,1,21865.889212827988
59500000,2730,Dahisar,4,1,1,21794.871794871793
28000000,1850,Dahisar,3,1,1,15135.135135135135
26000000,1230,Dahisar,3,1,1,21138.211382113823
26000000,1250,Dahisar,3,1,1,20800.0
5700000,450,Dahisar,1,1,0,12666.666666666666
15000000,1100,Dahisar,2,1,0,13636.363636363636
16000000,950,Dahisar,2,1,1,16842.105263157893
9500000,580,Dahisar,1,1,0,16379.310344827587
8000000,640,Dahisar,1,1,1,12500.0
7450000,600,Dahisar,1,1,1,12416.666666666666
13500000,850,Dahisar,2,1,0,15882.35294117647
14000000,750,Dahisar,2,1,0,18666.666666666668
5500000,354,Dahisar,1,0,0,15536.723163841807
9000000,510,Dahisar,1,1,0,17647.058823529413
13000000,850,Dahisar,2,0,1,15294.117647058823
14500000,890,Dahisar,2,0,0,16292.134831460675
14500000,820,Dahisar,2,0,0,17682.926829268294
9800000,595,Dahisar,1,1,1,16470.58823529412
14200000,780,Dahisar,2,0,0,18205.128205128207
16000000,1044,Dahisar,3,0,0,15325.670498084291
27500000,1196,Dahisar,3,1,1,22993.3110367893
11700000,560,Dahisar,2,1,1,20892.85714285714
13899999,720,Dahisar,2,1,1,19305.554166666665
14500000,721,Dahisar,2,1,1,20110.957004160886
9200000,620,Dahisar,1,1,0,14838.709677419354
18000000,1010,Dahisar,2,0,0,17821.78217821782
6200000,480,Dahisar,1,0,0,12916.666666666666
14500000,850,Dahisar,2,0,0,17058.823529411766
21500000,950,Dahisar,2,1,1,22631.57894736842
13899999,992,Dahisar,2,1,1,14012.095766129032
29400000,1984,Dahisar,4,1,1,14818.548387096775
15500000,850,Dahisar,2,1,0,18235.29411764706
9100000,650,Dahisar,1,1,1,14000.0
22500000,1250,Dahisar,3,1,1,18000.0
22500000,1196,Dahisar,3,1,1,18812.709030100334
19500000,855,Dahisar,2,1,1,22807.01754385965
6800000,574,Dahisar,1,1,0,11846.689895470383
9000000,492,Dahisar,1,0,0,18292.682926829268
9000000,492,Dahisar,1,1,0,18292.682926829268
14500000,865,Dahisar,2,1,1,16763.005780346823
16000000,1200,Dahisar,2,1,0,13333.333333333334
17500000,1300,Dahisar,3,0,0,13461.538461538461
6500000,566,Dahisar East,1,1,1,11484.098939929328
9000000,793,Dahisar East,2,1,1,11349.306431273644
8500000,600,Dahisar East,1,0,0,14166.666666666666
8000000,580,Dahisar East,1,0,0,13793.103448275862
15000000,1020,Dahisar East,2,0,0,14705.882352941177
8500000,580,Dahisar East,1,0,0,14655.172413793103
8500000,580,Dahisar East,1,0,0,14655.172413793103
8600000,590,Dahisar East,1,0,0,14576.271186440677
12000000,785,Dahisar East,2,0,0,15286.624203821657
11500000,780,Dahisar East,2,0,0,14743.589743589744
12500000,815,Dahisar East,2,0,0,15337.423312883435
7500000,600,Dahisar East,1,0,0,12500.0
18000000,1300,Dahisar East,3,0,0,13846.153846153846
8750000,792,Dahisar East,2,1,0,11047.979797979799
11500000,1026,Dahisar East,2,1,0,11208.576998050683
10200000,927,Dahisar East,2,1,0,11003.236245954693
14500000,1000,Dahisar West,2,1,1,14500.0
16000000,1100,Dahisar West,2,1,0,14545.454545454546
8500000,560,Dahisar West,1,0,0,15178.57142857143
7000000,410,Dahisar West,1,0,0,17073.170731707316
9000000,585,Dahisar West,1,0,0,15384.615384615385
10000000,610,Dahisar West,1,0,0,16393.44262295082
8000000,490,Dahisar West,1,0,0,16326.530612244898
8200000,550,Dahisar West,1,0,0,14909.09090909091
15000000,990,Dahisar West,2,0,0,15151.515151515152
14000000,800,Dahisar West,2,1,0,17500.0
9000000,550,Dahisar West,1,1,0,16363.636363636364
7500000,500,Dahisar West,1,0,0,15000.0
9200000,560,Dahisar West,1,0,0,16428.571428571428
18500000,1050,Dattapada,2,1,1,17619.04761904762
21000000,1250,Dattapada,2,1,1,16800.0
16500000,1050,Dattapada,2,1,1,15714.285714285714
19000000,1050,Dattapada,2,1,1,18095.238095238095
15000000,950,Dattapada,2,1,1,15789.473684210527
24000000,1300,Dattapada,3,1,1,18461.53846153846
11200000,600,Dattapada,1,1,1,18666.666666666668
18000000,1050,Dattapada,2,1,1,17142.85714285714
17500000,950,Dattapada,2,1,1,18421.052631578947
19500000,1250,Dattapada,3,1,1,15600.0
19500000,1200,Dattapada,3,1,1,16250.0
16000000,850,Dattapada,2,1,1,18823.529411764706
24000000,1300,Dattapada,3,0,1,18461.53846153846
15000000,950,Dattapada,2,0,1,15789.473684210527
14000000,671,Deonar,1,1,1,20864.381520119226
14500000,750,Deonar,1,1,1,19333.333333333332
2018000,375,Dombivali,1,0,0,5381.333333333333
16000000,2115,Dombivali,3,1,1,7565.011820330969
10000000,1595,Dombivali,2,1,1,6269.592476489028
10500000,1503,Dombivali,2,1,1,6986.027944111776
6500000,929,Dombivali,2,1,1,6996.7707212055975
5000000,791,Dombivali,2,1,1,6321.112515802782
3600000,450,Dombivali,1,1,1,8000.0
4500000,600,Dombivali,1,0,1,7500.0
6000000,1000,Dombivali,2,1,0,6000.0
4095000,710,Dombivali,1,1,0,5767.605633802817
4500000,650,Dombivali,1,1,0,6923.076923076923
4200000,600,Dombivali,1,1,0,7000.0
4100000,670,Dombivali,1,1,1,6119.4029850746265
6800000,1098,Dombivali,2,1,1,6193.078324225865
8000000,1098,Dombivali,1,1,1,7285.974499089253
6300000,1131,Dombivali,3,1,0,5570.2917771883285
4785000,870,Dombivali,2,1,0,5500.0
3663000,666,Dombivali,1,1,0,5500.0
5555000,1010,Dombivali,3,1,0,5500.0
5000000,750,Dombivali,2,1,1,6666.666666666667
6800000,1120,Dombivali,3,1,1,6071.428571428572
4837000,774,Dombivali,1,1,1,6249.354005167958
6187000,990,Dombivali,2,1,1,6249.49494949495
8212000,1314,Dombivali,3,1,1,6249.619482496195
6637000,1062,Dombivali,2,1,1,6249.529190207157
7481000,1197,Dombivali,3,1,1,6249.791144527987
6862000,1098,Dombivali,2,1,1,6249.544626593807
4556000,729,Dombivali,1,1,1,6249.6570644718795
6542000,1150,Dombivali,2,1,1,5688.695652173913
4475000,700,Dombivali,1,1,1,6392.857142857143
4396000,774,Dombivali,1,1,1,5679.586563307494
3800000,555,Dombivali East,1,1,1,6846.846846846847
3600000,600,Dombivali East,1,1,1,6000.0
3700000,550,Dombivali East,1,1,1,6727.272727272727
7600000,950,Dombivali East,3,1,1,8000.0
3467000,530,Dombivali East,1,1,1,6541.509433962264
5400000,675,Dombivali East,1,1,1,8000.0
3100000,445,Dombivali East,1,0,0,6966.29213483146
2100000,400,Dombivali East,1,0,0,5250.0
3120000,530,Dombivali East,1,1,0,5886.792452830188
4500000,690,Dombivali East,1,1,0,6521.739130434783
8900000,1480,Dombivali East,3,0,0,6013.513513513513
5400000,955,Dombivali East,2,0,0,5654.4502617801045
3100000,450,Dombivali East,1,0,0,6888.888888888889
3600000,500,Dombivali East,1,0,0,7200.0
4000000,540,Dombivli (West),1,1,0,7407.407407407408
4500000,645,Dombivli (West),1,1,0,6976.7441860465115
5500000,725,Dombivli (West),1,1,0,7586.206896551724
2400000,350,Dombivli (West),1,1,0,6857.142857142857
7500000,1015,Dombivli (West),2,1,0,7389.162561576355
6000000,750,Dombivli (West),2,0,0,8000.0
2600000,375,Dombivli (West),1,1,0,6933.333333333333
8700000,1075,Dombivli (West),2,1,0,8093.023255813953
5000000,700,Dombivli (West),1,1,0,7142.857142857143
6000000,950,Dombivli (West),2,1,0,6315.789473684211
8000000,995,Dombivli (West),2,1,0,8040.201005025126
8200000,1034,Dombivli (West),2,1,0,7930.36750483559
5500000,785,Dombivli (West),1,1,0,7006.369426751592
2950000,420,Dombivli (West),1,1,0,7023.809523809524
4600000,700,Dombivli (West),1,1,0,6571.428571428572
4600000,640,Dombivli (West),1,1,0,7187.5
4400000,600,Dombivli (West),1,1,0,7333.333333333333
3000000,450,Dombivli (West),1,0,0,6666.666666666667
2650000,380,Dombivli (West),1,0,0,6973.684210526316
6100000,1150,Dronagiri,2,1,1,5304.347826086957
3500000,690,Dronagiri,1,1,1,5072.463768115942
5200000,1070,Dronagiri,2,1,1,4859.813084112149
3400000,704,Dronagiri,1,1,1,4829.545454545455
3500000,688,Dronagiri,1,1,1,5087.209302325581
5300000,1120,Dronagiri,2,1,1,4732.142857142857
3000000,650,Dronagiri,1,1,1,4615.384615384615
3650000,665,Dronagiri,1,1,1,5488.721804511279
4400000,880,Dronagiri,1,1,1,5000.0
3400000,600,Dronagiri,1,1,1,5666.666666666667
7800000,1365,Dronagiri,2,1,1,5714.285714285715
3800000,660,Dronagiri,1,1,0,5757.575757575758
6000000,1050,Dronagiri,2,1,0,5714.285714285715
3500000,735,Dronagiri,1,1,0,4761.9047619047615
3000000,665,Dronagiri,1,0,0,4511.278195488721
3000000,665,Dronagiri,1,1,0,4511.278195488721
3500000,650,Dronagiri,1,1,0,5384.615384615385
3600000,640,Dronagiri,1,1,0,5625.0
2800000,555,Dronagiri,1,0,0,5045.045045045045
2600000,530,Dronagiri,1,0,0,4905.66037735849
7000000,450,Four Bungalows,1,1,1,15555.555555555555
23000000,1650,Ghansoli,3,1,0,13939.39393939394
15500000,1365,Ghansoli,3,1,1,11355.311355311354
16000000,1140,Ghansoli,2,1,1,14035.087719298246
29000000,2065,Ghansoli,3,1,0,14043.583535108959
16000000,1550,Ghansoli,3,1,1,10322.58064516129
14500000,1145,Ghansoli,2,1,1,12663.755458515283
12000000,925,Ghansoli,2,1,1,12972.972972972973
12500000,1145,Ghansoli,2,1,0,10917.03056768559
13000000,1050,Ghansoli,2,1,1,12380.952380952382
8900000,640,Ghansoli,1,1,1,13906.25
21000000,1665,Ghansoli,3,1,0,12612.612612612613
9000000,695,Ghansoli,1,1,1,12949.640287769784
11000000,905,Ghansoli,2,1,1,12154.696132596686
15500000,1200,Ghansoli,2,1,0,12916.666666666666
15500000,1205,Ghansoli,2,1,0,12863.070539419086
9000000,702,Ghansoli,1,1,0,12820.51282051282
6500000,645,Ghansoli,1,1,0,10077.519379844962
15100000,1450,Ghansoli,3,0,0,10413.793103448275
14800000,1200,Ghansoli,2,1,0,12333.333333333334
8500000,700,Ghansoli,1,1,1,12142.857142857143
16500000,1240,Ghansoli,2,1,0,13306.451612903225
22000000,1527,Ghatkopar,3,1,1,14407.334643091028
17500000,1188,Ghatkopar,2,1,1,14730.63973063973
15000000,815,Ghatkopar,2,1,1,18404.907975460123
58500000,3410,Ghatkopar,4,1,1,17155.42521994135
28600000,1766,Ghatkopar,3,1,1,16194.790486976217
36500000,2200,Ghatkopar,4,1,1,16590.909090909092
24500000,1558,Ghatkopar,3,1,1,15725.288831835687
58500000,3410,Ghatkopar East,4,1,1,17155.42521994135
28600000,1733,Ghatkopar East,3,1,1,16503.17368724755
14000000,810,Ghatkopar East,2,1,0,17283.95061728395
11000000,642,Ghatkopar East,1,1,0,17133.956386292833
6000000,335,Ghatkopar East,1,1,1,17910.44776119403
17500000,1188,Ghatkopar West,2,1,1,14730.63973063973
90000000,5150,Ghatkopar West,3,1,0,17475.728155339806
15500000,850,Ghatkopar West,2,1,0,18235.29411764706
14300000,686,Ghatkopar West,2,1,0,20845.48104956268
24600000,1182,Ghatkopar West,3,1,0,20812.18274111675
16700000,1050,Ghatkopar West,2,1,0,15904.761904761905
16000000,1053,Ghatkopar West,2,1,1,15194.681861348528
16800000,1054,Ghatkopar West,2,1,0,15939.278937381405
16500000,1054,Ghatkopar West,2,1,0,15654.648956356736
16399999,1050,Ghatkopar West,2,1,1,15619.046666666667
16500000,1053,Ghatkopar West,2,1,1,15669.51566951567
20500000,1040,Ghatkopar West,2,1,1,19711.53846153846
16900000,700,Ghatkopar West,2,1,1,24142.85714285714
10000000,750,Ghatkopar West,1,0,0,13333.333333333334
7000000,410,Ghatkopar West,1,1,1,17073.170731707316
11000000,644,Ghatkopar West,1,1,1,17080.745341614907
10200000,644,Ghatkopar West,1,1,1,15838.509316770187
7300000,450,Ghatkopar West,1,1,1,16222.222222222223
7700000,500,Ghatkopar West,1,0,0,15400.0
7300000,500,Ghatkopar West,1,0,0,14600.0
9500000,750,Ghatkopar West,1,0,0,12666.666666666666
8000000,500,Ghatkopar West,1,0,0,16000.0
9300000,750,Ghatkopar West,1,0,0,12400.0
7600000,500,Ghatkopar West,1,0,0,15200.0
12500000,996,Ghatkopar West,2,1,0,12550.20080321285
16500000,1358,Ghatkopar West,3,1,0,12150.22091310751
9500000,605,Ghatkopar West,1,0,0,15702.479338842975
15100000,1238,Ghatkopar West,3,1,0,12197.092084006463
16500000,1350,Ghatkopar West,3,1,0,12222.222222222223
15100000,1238,Ghatkopar West,3,1,0,12197.092084006463
16500000,1350,Ghatkopar West,3,1,0,12222.222222222223
5200000,534,Godrej Hill,2,1,1,9737.827715355805
27000000,1695,Goregaon,3,1,1,15929.20353982301
30200000,2153,Goregaon,3,1,1,14026.939154667905
30500000,1717,Goregaon,3,1,1,17763.54105998835
37500000,2195,Goregaon,3,1,1,17084.282460136674
41500000,2195,Goregaon,3,1,1,18906.605922551254
48000000,3230,Goregaon,4,1,1,14860.681114551084
