Price,Area,Location,bhk,Lift,Parking,price_per_sqft,location_n
6500000,360,Borivali West,1,0,0,18055.555555555555,26
13500000,742,Borivali West,2,0,0,18194.070080862533,26
16500000,756,Borivali West,2,1,1,21825.396825396827,26
23500000,1100,Borivali West,3,1,0,21363.636363636364,26
9750000,630,Borivali West,2,0,0,15476.190476190477,26
27500000,1500,Borivali West,3,0,0,18333.333333333332,26
9500000,650,Borivali West,1,1,1,14615.384615384615,26
23500000,1100,Borivali West,3,0,0,21363.636363636364,26
11500000,650,Borivali West,1,0,0,17692.30769230769,26
14500000,710,Borivali West,2,0,0,20422.535211267605,26
6500000,400,Borivali West,1,1,0,16250.0,26
5325000,325,Borivali West,1,1,0,16384.615384615383,26
9500000,635,Borivali West,1,1,1,14960.629921259842,26
13500000,900,Borivali West,2,1,0,15000.0,26
42500000,2400,Borivali West,3,1,0,17708.333333333332,26
13700000,697,Borivali West,2,1,0,19655.667144906743,26
22500000,1250,Borivali West,3,1,0,18000.0,26
8400000,515,Borivali West,1,1,0,16310.679611650485,26
4850000,300,Borivali West,1,1,0,16166.666666666666,26
8700000,580,Borivali West,1,1,0,15000.0,26
13000000,760,Borivali West,2,0,0,17105.263157894737,26
15500000,900,Borivali West,2,1,1,17222.222222222223,26
31500000,1600,Borivali West,3,1,0,19687.5,26
21500000,1350,Borivali West,3,0,0,15925.925925925925,26
13500000,650,Borivali West,1,1,1,20769.23076923077,26
18000000,950,Borivali West,3,0,0,18947.36842105263,26
12500000,570,Borivali West,1,0,0,21929.824561403508,26
25000000,1160,Borivali West,3,0,0,21551.724137931036,26
7500000,420,Borivali West,1,0,0,17857.14285714286,26
9500000,650,Borivali West,1,0,0,14615.384615384615,26
16000000,750,Borivali West,2,0,0,21333.333333333332,26
16200000,1050,Borivali West,2,0,0,15428.57142857143,26
9500000,575,Borivali West,1,1,1,16521.739130434784,26
18000000,1125,Borivali West,2,1,0,16000.0,26
12600000,750,Borivali West,2,1,0,16800.0,26
12700000,750,Borivali West,2,1,0,16933.333333333332,26
8800000,600,Borivali West,1,1,1,14666.666666666666,26
9500000,600,Borivali West,1,1,0,15833.333333333334,26
11000000,592,Borivali West,1,1,0,18581.08108108108,26
6900000,446,Borivali West,1,0,0,15470.852017937219,26
6900000,446,Borivali West,1,1,0,15470.852017937219,26
11000000,625,Borivali West,1,0,0,17600.0,26
12500000,800,Borivali West,2,1,1,15625.0,26
8000000,500,Borivali West,1,1,0,16000.0,26
6200000,425,Borivali West,1,0,0,14588.235294117647,26
14200000,900,Borivali West,2,1,0,15777.777777777777,26
16200000,975,Borivali West,2,0,0,16615.384615384617,26
9100000,585,Borivali West,1,0,0,15555.555555555555,26
10000000,575,Borivali West,1,1,0,17391.304347826088,26
9800000,610,Borivali West,1,0,0,16065.573770491803,26
8750000,540,Borivali West,1,0,0,16203.703703703704,26
10000000,590,Borivali West,1,1,0,16949.15254237288,26
13500000,800,Borivali West,2,1,0,16875.0,26
9500000,650,Borivali West,1,1,0,14615.384615384615,26
16800000,1050,Borivali West,2,0,0,16000.0,26
25000000,1600,Borivali West,3,1,0,15625.0,26
10000000,650,Borivali West,1,1,0,15384.615384615385,26
14000000,800,Borivali West,2,1,0,17500.0,26
13500000,850,Borivali West,2,1,0,15882.35294117647,26
14000000,750,Borivali West,2,0,0,18666.666666666668,26
9000000,610,Borivali West,1,1,0,14754.098360655738,26
22500000,1300,Borivali West,3,1,0,17307.69230769231,26
14000000,960,Borivali West,2,1,0,14583.333333333334,26
22500000,1100,Borivali West,3,0,0,20454.545454545456,26
19000000,1140,Borivali West,3,1,0,16666.666666666668,26
26000000,1500,Borivali West,3,1,0,17333.333333333332,26
9600000,650,Borivali West,1,1,0,14769.23076923077,26
20000000,980,Borivali West,1,1,0,20408.163265306124,26
9000000,580,Borivali West,1,1,0,15517.241379310344,26
17500000,1122,Borivali West,1,1,0,15597.147950089127,26
18500000,1150,Borivali West,3,0,0,16086.95652173913,26
47500000,2400,Borivali West,4,1,0,19791.666666666668,26
16700000,1150,Borivali West,2,1,1,14521.739130434782,26
9600000,580,Borivali West,1,0,0,16551.724137931036,26
9600000,580,Borivali West,1,1,0,16551.724137931036,26
15600000,732,Borivali West,2,1,1,21311.475409836065,26
8400000,515,Borivali West,1,1,0,16310.679611650485,26
13700000,775,Borivali West,2,1,0,17677.41935483871,26
16700000,770,Borivali West,2,1,1,21688.31168831169,26
11500000,650,Borivali West,1,1,0,17692.30769230769,26
10800000,550,Borivali West,1,1,0,19636.363636363636,26
8900000,600,Borivali West,1,1,0,14833.333333333334,26
40000000,2250,Borivali West,4,1,1,17777.777777777777,26
18500000,1200,Borivali West,2,0,0,15416.666666666666,26
8500000,525,Borivali West,1,0,0,16190.47619047619,26
9500000,600,Borivali West,1,0,0,15833.333333333334,26
13000000,900,Borivali West,2,1,0,14444.444444444445,26
9500000,600,Borivali West,1,1,0,15833.333333333334,26
18500000,1100,Borivali West,2,1,0,16818.18181818182,26
9499000,580,Borivali West,1,1,0,16377.586206896553,26
11000000,580,Borivali West,1,1,0,18965.51724137931,26
17000000,900,Borivali West,2,1,0,18888.88888888889,26
25000000,1250,Borivali West,3,1,0,20000.0,26
20000000,925,Borivali West,2,1,0,21621.62162162162,26
11500000,575,Borivali West,1,1,0,20000.0,26
5300000,325,Borivali West,1,1,0,16307.692307692309,26
9700000,560,Borivali West,1,1,0,17321.428571428572,26
9500000,450,Borivali West,1,0,0,21111.11111111111,26
9500000,450,Borivali West,1,1,0,21111.11111111111,26
19200000,1150,Borivali West,2,1,0,16695.652173913044,26
6500000,380,Borivali West,1,0,0,17105.263157894737,26
7500000,435,Borivali West,1,0,0,17241.379310344826,26
11500000,585,Borivali West,1,1,1,19658.119658119656,26
25000000,1250,Borivali West,3,0,0,20000.0,26
150000000,2305,Breach Candy,4,1,1,65075.92190889371,27
20000000,1500,CBD Belapur East,3,1,1,13333.333333333334,28
19500000,1400,CBD Belapur East,3,1,1,13928.57142857143,28
11500000,960,CBD Belapur East,2,0,0,11979.166666666666,28
50100000,2800,Central Avenue,4,1,1,17892.85714285714,29
50100000,2800,Central Avenue,4,0,1,17892.85714285714,29
28500000,1735,Central Avenue,3,1,1,16426.51296829971,29
50100000,2800,Central Avenue,4,0,1,17892.85714285714,29
19000000,764,Charkop,2,1,1,24869.109947643978,30
33700000,1600,Chembur,3,0,1,21062.5,31
10700000,715,Chembur,1,0,1,14965.034965034965,31
15000000,1016,Chembur,2,0,1,14763.779527559054,31
18500000,1000,Chembur,2,0,1,18500.0,31
17600000,1100,Chembur,2,0,1,16000.0,31
19600000,1250,Chembur,2,1,1,15680.0,31
21500000,1200,Chembur,2,1,1,17916.666666666668,31
14500000,989,Chembur,2,1,1,14661.274014155713,31
15000000,800,Chembur,2,1,1,18750.0,31
13000000,650,Chembur,1,1,1,20000.0,31
37000000,2300,Chembur,3,1,1,16086.95652173913,31
19900000,1100,Chembur,2,1,1,18090.909090909092,31
15000000,1016,Chembur,2,1,1,14763.779527559054,31
31000000,1550,Chembur,3,1,1,20000.0,31
11000000,585,Chembur,1,1,1,18803.418803418805,31
12200000,632,Chembur,1,1,1,19303.79746835443,31
17500000,1050,Chembur,2,1,1,16666.666666666668,31
20500000,1060,Chembur,2,1,1,19339.622641509435,31
32599999,1600,Chembur,3,1,1,20374.999375,31
18900000,1091,Chembur,2,1,1,17323.556370302475,31
9500000,585,Chembur,1,1,1,16239.31623931624,31
9200000,620,Chembur,1,1,1,14838.709677419354,31
11200000,725,Chembur,1,1,1,15448.275862068966,31
16200000,1050,Chembur,2,0,1,15428.57142857143,31
12900000,666,Chembur,1,0,1,19369.369369369368,31
11500000,600,Chembur,1,0,1,19166.666666666668,31
18500000,1000,Chembur,2,0,1,18500.0,31
17500000,1070,Chembur,2,0,1,16355.140186915887,31
10200000,695,Chembur,1,0,1,14676.258992805755,31
12500000,765,Chembur,1,1,1,16339.869281045752,31
14000000,775,Chembur,1,1,1,18064.516129032258,31
20200000,1252,Chembur,2,1,1,16134.185303514378,31
11200000,700,Chembur,1,0,1,16000.0,31
12000000,617,Chembur,1,1,1,19448.94651539708,31
15000000,800,Chembur,2,0,0,18750.0,31
11000000,600,Chembur,1,1,1,18333.333333333332,31
12000000,600,Chembur,1,1,1,20000.0,31
12000000,600,Chembur,1,0,1,20000.0,31
9700000,575,Chembur,1,1,1,16869.565217391304,31
8000000,510,Chembur,1,1,0,15686.274509803921,31
11500000,650,Chembur,1,1,0,17692.30769230769,31
11000000,650,Chembur,1,1,0,16923.076923076922,31
17500000,1000,Chembur,2,1,1,17500.0,31
27500000,1400,Chembur,3,1,1,19642.85714285714,31
19600000,1010,Chembur,2,1,0,19405.940594059404,31
13000000,650,Chembur,1,0,0,20000.0,31
8000000,520,Chembur,1,1,0,15384.615384615385,31
17000000,1050,Chembur,2,1,1,16190.47619047619,31
16500000,1050,Chembur,3,1,0,15714.285714285714,31
16000000,1039,Chembur,2,0,0,15399.422521655439,31
27500000,1270,Chembur,3,1,1,21653.543307086613,31
23000000,1250,Chembur,3,1,0,18400.0,31
17500000,1020,Chembur,2,1,1,17156.86274509804,31
17500000,1020,Chembur,2,1,1,17156.86274509804,31
17000000,1000,Chembur,2,1,1,17000.0,31
10500000,650,Chembur,1,1,0,16153.846153846154,31
6990000,450,Chembur,1,1,0,15533.333333333334,31
9000000,550,Chembur,1,1,1,16363.636363636364,31
19200000,1278,Chembur,2,1,1,15023.474178403756,31
26800000,1787,Chembur,3,1,1,14997.202014549524,31
22400000,1496,Chembur,2,1,1,14973.262032085562,31
20000000,1000,Chembur,2,1,0,20000.0,31
20000000,1200,Chembur,2,1,0,16666.666666666668,31
21100000,1050,Chembur,2,1,0,20095.238095238095,31
9499000,499,Chembur,1,1,1,19036.072144288577,31
16900000,904,Chembur,2,1,1,18694.690265486726,31
14500000,696,Chembur,2,1,1,20833.333333333332,31
9600000,503,Chembur,2,1,1,19085.48707753479,31
9400000,495,Chembur,1,1,1,18989.89898989899,31
9200000,473,Chembur,1,1,1,19450.317124735728,31
9700000,506,Chembur,2,1,1,19169.9604743083,31
14600000,698,Chembur,2,1,1,20916.905444126074,31
21400000,1090,Chembur,2,1,1,19633.02752293578,31
14500000,649,Chembur,2,0,0,22342.06471494607,31
16800000,800,Chembur,2,0,0,21000.0,31
13500000,750,Chembur,1,1,0,18000.0,31
27000000,1500,Chembur,3,1,1,18000.0,31
21500000,1100,Chembur,2,1,0,19545.454545454544,31
16800000,800,Chembur,2,1,0,21000.0,31
14000000,700,Chembur,2,1,0,20000.0,31
25500000,1200,Chembur,2,1,0,21250.0,31
15300000,850,Chembur,2,1,0,18000.0,31
17000000,776,Chembur,2,1,1,21907.21649484536,31
9000000,600,Chembur,1,0,0,15000.0,31
17000000,1020,Chembur,1,1,1,16666.666666666668,31
9200000,600,Chembur,1,1,0,15333.333333333334,31
19500000,1278,Chembur,2,1,1,15258.215962441314,31
19100000,1278,Chembur,2,1,1,14945.226917057904,31
12700000,585,Chembur East,1,1,1,21709.40170940171,32
32100000,1550,Chembur East,3,1,1,20709.677419354837,32
18200000,1050,Chembur East,2,1,1,17333.333333333332,32
24500000,1120,Chembur East,2,1,1,21875.0,32
19000000,1150,Chembur East,2,1,1,16521.739130434784,32
12000000,675,Chembur East,1,1,1,17777.777777777777,32
10700000,675,Chembur East,1,1,1,15851.851851851852,32
29000000,1350,Chembur East,3,1,1,21481.48148148148,32
40000000,1850,Chembur East,3,1,1,21621.62162162162,32
22200000,1270,Chembur East,2,1,1,17480.314960629923,32
19500000,1073,Chembur East,2,1,1,18173.345759552656,32
85000000,2350,Dadar East,4,1,1,36170.21276595745,33
32500000,980,Dadar West,2,1,1,33163.26530612245,34
60000000,1836,Dadar West,3,1,1,32679.738562091505,34
18000000,1069,Dahisar,2,0,1,16838.166510757717,35
15000000,686,Dahisar,2,0,1,21865.889212827988,35
59500000,2730,Dahisar,4,1,1,21794.871794871793,35
28000000,1850,Dahisar,3,1,1,15135.135135135135,35
26000000,1230,Dahisar,3,1,1,21138.211382113823,35
26000000,1250,Dahisar,3,1,1,20800.0,35
5700000,450,Dahisar,1,1,0,12666.666666666666,35
15000000,1100,Dahisar,2,1,0,13636.363636363636,35
16000000,950,Dahisar,2,1,1,16842.105263157893,35
9500000,580,Dahisar,1,1,0,16379.310344827587,35
8000000,640,Dahisar,1,1,1,12500.0,35
7450000,600,Dahisar,1,1,1,12416.666666666666,35
13500000,850,Dahisar,2,1,0,15882.35294117647,35
14000000,750,Dahisar,2,1,0,18666.666666666668,35
5500000,354,Dahisar,1,0,0,15536.723163841807,35
9000000,510,Dahisar,1,1,0,17647.058823529413,35
13000000,850,Dahisar,2,0,1,15294.117647058823,35
14500000,890,Dahisar,2,0,0,16292.134831460675,35
14500000,820,Dahisar,2,0,0,17682.926829268294,35
9800000,595,Dahisar,1,1,1,16470.58823529412,35
14200000,780,Dahisar,2,0,0,18205.128205128207,35
16000000,1044,Dahisar,3,0,0,15325.670498084291,35
27500000,1196,Dahisar,3,1,1,22993.3110367893,35
11700000,560,Dahisar,2,1,1,20892.85714285714,35
13899999,720,Dahisar,2,1,1,19305.554166666665,35
14500000,721,Dahisar,2,1,1,20110.957004160886,35
9200000,620,Dahisar,1,1,0,14838.709677419354,35
18000000,1010,Dahisar,2,0,0,17821.78217821782,35
6200000,480,Dahisar,1,0,0,12916.666666666666,35
14500000,850,Dahisar,2,0,0,17058.823529411766,35
21500000,950,Dahisar,2,1,1,22631.57894736842,35
13899999,992,Dahisar,2,1,1,14012.095766129032,35
29400000,1984,Dahisar,4,1,1,14818.548387096775,35
15500000,850,Dahisar,2,1,0,18235.29411764706,35
9100000,650,Dahisar,1,1,1,14000.0,35
22500000,1250,Dahisar,3,1,1,18000.0,35
22500000,1196,Dahisar,3,1,1,18812.709030100334,35
19500000,855,Dahisar,2,1,1,22807.01754385965,35
6800000,574,Dahisar,1,1,0,11846.689895470383,35
9000000,492,Dahisar,1,0,0,18292.682926829268,35
9000000,492,Dahisar,1,1,0,18292.682926829268,35
14500000,865,Dahisar,2,1,1,16763.005780346823,35
16000000,1200,Dahisar,2,1,0,13333.333333333334,35
17500000,1300,Dahisar,3,0,0,13461.538461538461,35
6500000,566,Dahisar East,1,1,1,11484.098939929328,36
9000000,793,Dahisar East,2,1,1,11349.306431273644,36
8500000,600,Dahisar East,1,0,0,14166.666666666666,36
8000000,580,Dahisar East,1,0,0,13793.103448275862,36
15000000,1020,Dahisar East,2,0,0,14705.882352941177,36
8500000,580,Dahisar East,1,0,0,14655.172413793103,36
8500000,580,Dahisar East,1,0,0,14655.172413793103,36
8600000,590,Dahisar East,1,0,0,14576.271186440677,36
12000000,785,Dahisar East,2,0,0,15286.624203821657,36
11500000,780,Dahisar East,2,0,0,14743.589743589744,36
12500000,815,Dahisar East,2,0,0,15337.423312883435,36
7500000,600,Dahisar East,1,0,0,12500.0,36
18000000,1300,Dahisar East,3,0,0,13846.153846153846,36
8750000,792,Dahisar East,2,1,0,11047.979797979799,36
11500000,1026,Dahisar East,2,1,0,11208.576998050683,36
10200000,927,Dahisar East,2,1,0,11003.236245954693,36
14500000,1000,Dahisar West,2,1,1,14500.0,37
16000000,1100,Dahisar West,2,1,0,14545.454545454546,37
8500000,560,Dahisar West,1,0,0,15178.57142857143,37
7000000,410,Dahisar West,1,0,0,17073.170731707316,37
9000000,585,Dahisar West,1,0,0,15384.615384615385,37
10000000,610,Dahisar West,1,0,0,16393.44262295082,37
8000000,490,Dahisar West,1,0,0,16326.530612244898,37
8200000,550,Dahisar West,1,0,0,14909.09090909091,37
15000000,990,Dahisar West,2,0,0,15151.515151515152,37
14000000,800,Dahisar West,2,1,0,17500.0,37
9000000,550,Dahisar West,1,1,0,16363.636363636364,37
7500000,500,Dahisar West,1,0,0,15000.0,37
9200000,560,Dahisar West,1,0,0,16428.571428571428,37
18500000,1050,Dattapada,2,1,1,17619.04761904762,38
21000000,1250,Dattapada,2,1,1,16800.0,38
16500000,1050,Dattapada,2,1,1,15714.285714285714,38
19000000,1050,Dattapada,2,1,1,18095.238095238095,38
15000000,950,Dattapada,2,1,1,15789.473684210527,38
24000000,1300,Dattapada,3,1,1,18461.53846153846,38
11200000,600,Dattapada,1,1,1,18666.666666666668,38
18000000,1050,Dattapada,2,1,1,17142.85714285714,38
17500000,950,Dattapada,2,1,1,18421.052631578947,38
19500000,1250,Dattapada,3,1,1,15600.0,38
19500000,1200,Dattapada,3,1,1,16250.0,38
16000000,850,Dattapada,2,1,1,18823.529411764706,38
24000000,1300,Dattapada,3,0,1,18461.53846153846,38
15000000,950,Dattapada,2,0,1,15789.473684210527,38
14000000,671,Deonar,1,1,1,20864.381520119226,39
14500000,750,Deonar,1,1,1,19333.333333333332,39
2018000,375,Dombivali,1,0,0,5381.333333333333,40
16000000,2115,Dombivali,3,1,1,7565.011820330969,40
10000000,1595,Dombivali,2,1,1,6269.592476489028,40
10500000,1503,Dombivali,2,1,1,6986.027944111776,40
6500000,929,Dombivali,2,1,1,6996.7707212055975,40
5000000,791,Dombivali,2,1,1,6321.112515802782,40
3600000,450,Dombivali,1,1,1,8000.0,40
4500000,600,Dombivali,1,0,1,7500.0,40
6000000,1000,Dombivali,2,1,0,6000.0,40
4095000,710,Dombivali,1,1,0,5767.605633802817,40
4500000,650,Dombivali,1,1,0,6923.076923076923,40
4200000,600,Dombivali,1,1,0,7000.0,40
4100000,670,Dombivali,1,1,1,6119.4029850746265,40
6800000,1098,Dombivali,2,1,1,6193.078324225865,40
8000000,1098,Dombivali,1,1,1,7285.974499089253,40
6300000,1131,Dombivali,3,1,0,5570.2917771883285,40
4785000,870,Dombivali,2,1,0,5500.0,40
3663000,666,Dombivali,1,1,0,5500.0,40
5555000,1010,Dombivali,3,1,0,5500.0,40
5000000,750,Dombivali,2,1,1,6666.666666666667,40
6800000,1120,Dombivali,3,1,1,6071.428571428572,40
4837000,774,Dombivali,1,1,1,6249.354005167958,40
6187000,990,Dombivali,2,1,1,6249.49494949495,40
8212000,1314,Dombivali,3,1,1,6249.619482496195,40
6637000,1062,Dombivali,2,1,1,6249.529190207157,40
7481000,1197,Dombivali,3,1,1,6249.791144527987,40
6862000,1098,Dombivali,2,1,1,6249.544626593807,40
4556000,729,Dombivali,1,1,1,6249.6570644718795,40
6542000,1150,Dombivali,2,1,1,5688.695652173913,40
4475000,700,Dombivali,1,1,1,6392.857142857143,40
4396000,774,Dombivali,1,1,1,5679.586563307494,40
3800000,555,Dombivali East,1,1,1,6846.846846846847,41
3600000,600,Dombivali East,1,1,1,6000.0,41
3700000,550,Dombivali East,1,1,1,6727.272727272727,41
7600000,950,Dombivali East,3,1,1,8000.0,41
3467000,530,Dombivali East,1,1,1,6541.509433962264,41
5400000,675,Dombivali East,1,1,1,8000.0,41
3100000,445,Dombivali East,1,0,0,6966.29213483146,41
2100000,400,Dombivali East,1,0,0,5250.0,41
3120000,530,Dombivali East,1,1,0,5886.792452830188,41
4500000,690,Dombivali East,1,1,0,6521.739130434783,41
8900000,1480,Dombivali East,3,0,0,6013.513513513513,41
5400000,955,Dombivali East,2,0,0,5654.4502617801045,41
3100000,450,Dombivali East,1,0,0,6888.888888888889,41
3600000,500,Dombivali East,1,0,0,7200.0,41
4000000,540,Dombivli (West),1,1,0,7407.407407407408,42
4500000,645,Dombivli (West),1,1,0,6976.7441860465115,42
5500000,725,Dombivli (West),1,1,0,7586.206896551724,42
2400000,350,Dombivli (West),1,1,0,6857.142857142857,42
7500000,1015,Dombivli (West),2,1,0,7389.162561576355,42
6000000,750,Dombivli (West),2,0,0,8000.0,42
2600000,375,Dombivli (West),1,1,0,6933.333333333333,42
8700000,1075,Dombivli (West),2,1,0,8093.023255813953,42
5000000,700,Dombivli (West),1,1,0,7142.857142857143,42
6000000,950,Dombivli (West),2,1,0,6315.789473684211,42
8000000,995,Dombivli (West),2,1,0,8040.201005025126,42
8200000,1034,Dombivli (West),2,1,0,7930.36750483559,42
5500000,785,Dombivli (West),1,1,0,7006.369426751592,42
2950000,420,Dombivli (West),1,1,0,7023.809523809524,42
4600000,700,Dombivli (West),1,1,0,6571.428571428572,42
4600000,640,Dombivli (West),1,1,0,7187.5,42
4400000,600,Dombivli (West),1,1,0,7333.333333333333,42
3000000,450,Dombivli (West),1,0,0,6666.666666666667,42
2650000,380,Dombivli (West),1,0,0,6973.684210526316,42
6100000,1150,Dronagiri,2,1,1,5304.347826086957,43
3500000,690,Dronagiri,1,1,1,5072.463768115942,43
5200000,1070,Dronagiri,2,1,1,4859.813084112149,43
3400000,704,Dronagiri,1,1,1,4829.545454545455,43
3500000,688,Dronagiri,1,1,1,5087.209302325581,43
5300000,1120,Dronagiri,2,1,1,4732.142857142857,43
3000000,650,Dronagiri,1,1,1,4615.384615384615,43
3650000,665,Dronagiri,1,1,1,5488.721804511279,43
4400000,880,Dronagiri,1,1,1,5000.0,43
3400000,600,Dronagiri,1,1,1,5666.666666666667,43
7800000,1365,Dronagiri,2,1,1,5714.285714285715,43
3800000,660,Dronagiri,1,1,0,5757.575757575758,43
6000000,1050,Dronagiri,2,1,0,5714.285714285715,43
3500000,735,Dronagiri,1,1,0,4761.9047619047615,43
3000000,665,Dronagiri,1,0,0,4511.278195488721,43
3000000,665,Dronagiri,1,1,0,4511.278195488721,43
3500000,650,Dronagiri,1,1,0,5384.615384615385,43
3600000,640,Dronagiri,1,1,0,5625.0,43
2800000,555,Dronagiri,1,0,0,5045.045045045045,43
2600000,530,Dronagiri,1,0,0,4905.66037735849,43
7000000,450,Four Bungalows,1,1,1,15555.555555555555,44
23000000,1650,Ghansoli,3,1,0,13939.39393939394,45
15500000,1365,Ghansoli,3,1,1,11355.311355311354,45
16000000,1140,Ghansoli,2,1,1,14035.087719298246,45
29000000,2065,Ghansoli,3,1,0,14043.583535108959,45
16000000,1550,Ghansoli,3,1,1,10322.58064516129,45
14500000,1145,Ghansoli,2,1,1,12663.755458515283,45
12000000,925,Ghansoli,2,1,1,12972.972972972973,45
12500000,1145,Ghansoli,2,1,0,10917.03056768559,45
13000000,1050,Ghansoli,2,1,1,12380.952380952382,45
8900000,640,Ghansoli,1,1,1,13906.25,45
21000000,1665,Ghansoli,3,1,0,12612.612612612613,45
9000000,695,Ghansoli,1,1,1,12949.640287769784,45
11000000,905,Ghansoli,2,1,1,12154.696132596686,45
15500000,1200,Ghansoli,2,1,0,12916.666666666666,45
15500000,1205,Ghansoli,2,1,0,12863.070539419086,45
9000000,702,Ghansoli,1,1,0,12820.51282051282,45
6500000,645,Ghansoli,1,1,0,10077.519379844962,45
15100000,1450,Ghansoli,3,0,0,10413.793103448275,45
14800000,1200,Ghansoli,2,1,0,12333.333333333334,45
8500000,700,Ghansoli,1,1,1,12142.857142857143,45
16500000,1240,Ghansoli,2,1,0,13306.451612903225,45
22000000,1527,Ghatkopar,3,1,1,14407.334643091028,46
